coin,hour_ts,ts,mid,mark,oracle,premium,funding,oi,day_vlm
ETH,1788318000,1788321480.0,2414.45,2414.4,2413.9,0.0002071337,1.25e-05,897965.8145999998,1047118654.3875096
ETH,1788321600,1788325140.0,2416.45,2416.3,2415.7,0.0002897711,1.25e-05,911371.0947999994,1074232633.1985795
ETH,1788325200,1788328680.0,2421.75,2421.7,2421.2,0.0002065092,1.25e-05,912335.9193999998,1076339272.4633386
ETH,1788328800,1788332340.0,2420.25,2420.3,2420.19,4.1319e-06,1.25e-05,914690.8443999997,1086065534.7679179
ETH,1788332400,1788335880.0,2420.15,2420.2,2420.1,0.0,1.25e-05,921287.3336000001,1090854376.1713493
ETH,1788336000,1788339540.0,2392.45,2392.4,2392.5,0.0,1.25e-05,910268.2754000003,1083279299.9702132
ETH,1788339600,1788343140.0,2375.65,2375.62,2375.9,-8.41786e-05,1.25e-05,917081.0456000002,1184346720.2313802
ETH,1788343200,1788346740.0,2371.65,2371.8,2372.2,-0.0002107748,1.25e-05,914663.2927999991,1229895052.581059
ETH,1788346800,1788350280.0,2381.35,2380.9,2380.8,0.0002100134,1.25e-05,912651.1569999999,1263998597.2063797
ETH,1788350400,1788353940.0,2377.85,2377.8,2377.68,5.04694e-05,1.25e-05,919826.8696000004,1283109106.4874008
ETH,1788354000,1788357540.0,2399.85,2400.0,2400.06,-6.6665e-05,1.25e-05,931611.3781999996,1361783830.3653495
ETH,1788357600,1788361080.0,2395.05,2395.0,2395.0,0.0,1.25e-05,929809.4706,1396706080.221909
ETH,1788361200,1788364740.0,2389.05,2388.5,2388.91,3.76741e-05,1.25e-05,910434.3489999995,1430546139.63217
ETH,1788364800,1788368340.0,2385.05,2385.1,2385.4,-0.0001257651,1.25e-05,927970.448,1416510970.6443596
ETH,1788368400,1788371940.0,2393.25,2393.45,2393.65,-0.0001462202,1.25e-05,923534.8663999998,1451277530.0417123
ETH,1788372000,1788375480.0,2393.45,2393.34,2393.61,-4.59557e-05,1.25e-05,921687.0671999999,1239317935.632901
ETH,1788375600,1788379140.0,2390.85,2390.8,2391.2,-0.00012546,1.25e-05,913601.3616000005,1182937636.8511693
ETH,1788379200,1788382680.0,2393.95,2393.6,2393.9,0.0,1.25e-05,913137.6500000001,1160442120.2064993
ETH,1788382800,1788386280.0,2391.45,2391.4,2391.5,0.0,1.25e-05,910766.0176000003,1114677197.5506706
ETH,1788386400,1788389880.0,2378.85,2378.8,2379.5,-0.0002521538,1.25e-05,908452.3798,1130358795.5345576
ETH,1788390000,1788393480.0,2391.75,2391.8,2392.4,-0.0002507942,1.25e-05,909128.5046,1126360520.3304808
ETH,1788393600,1788397080.0,2380.65,2380.0,2380.9,-8.40018e-05,1.25e-05,910716.1981999993,1141893742.608949
ETH,1788397200,1788400740.0,2387.25,2387.2,2387.82,-0.0002177719,1.25e-05,907707.4964,1070335654.5332801
ETH,1788400800,1788404340.0,2405.65,2405.6,2405.21,0.000162148,1.25e-05,919734.6144000007,1095817557.5082512
ETH,1788404400,1788407880.0,2402.95,2402.9,2402.8,4.16181e-05,1.25e-05,919290.8823999998,1081860534.7034287
ETH,1788408000,1788411480.0,2407.35,2407.3,2407.22,3.32334e-05,1.25e-05,919671.9647999996,1044303372.164429
ETH,1788411600,1788415080.0,2404.85,2404.72,2404.82,0.0,1.25e-05,918891.4606000001,1053874027.40879
ETH,1788415200,1788418740.0,2407.75,2407.7,2407.98,-7.47515e-05,1.25e-05,921797.8039999976,1052278109.8597516
ETH,1788418800,1788422280.0,2397.35,2397.4,2397.7,-0.0001251199,1.25e-05,921272.5583999989,1079649497.0436242
ETH,1788422400,1788425940.0,2403.95,2403.8,2404.0,0.0,1.25e-05,921929.8812000001,1031273758.8229896
ETH,1788426000,1788429540.0,2393.25,2393.2,2393.7,-0.0001671053,1.25e-05,921726.2839999999,915358964.7277008
ETH,1788429600,1788433080.0,2395.45,2395.4,2396.01,-0.0002128539,1.25e-05,922233.3459999999,891949394.9719315
ETH,1788433200,1788436680.0,2408.35,2408.3,2408.34,0.0,1.25e-05,928057.3265999999,880894196.9302312
ETH,1788436800,1788440340.0,2425.95,2426.2,2426.27,-0.0001112819,1.25e-05,925349.0099999993,881364538.4395602
ETH,1788440400,1788443880.0,2428.25,2428.3,2428.8,-0.000205863,1.25e-05,924043.6992000001,837498586.7854201
ETH,1788444000,1788447540.0,2486.55,2486.5,2486.6,0.0,1.25e-05,914236.8621999989,907306832.1921405
ETH,1788447600,1788451080.0,2513.25,2513.3,2512.93,0.0001074443,1.25e-05,919345.4649999978,989255816.4910383
ETH,1788451200,1788454740.0,2494.55,2494.7,2494.4,4.00898e-05,1.25e-05,896362.5808000002,1068797026.7013005
ETH,1788454800,1788458340.0,2500.65,2500.7,2500.73,-1.19965e-05,1.25e-05,900106.9525999996,1037064393.7510805
ETH,1788458400,1788461940.0,2513.85,2513.2,2513.6,7.95672e-05,1.25e-05,913170.4455999999,1064667672.7665292
ETH,1788462000,1788465540.0,2515.85,2515.7,2515.75,1.98748e-05,1.25e-05,892372.1545999998,1177625264.9850183
ETH,1788465600,1788469080.0,2504.05,2503.7,2504.1,0.0,1.25e-05,890039.5592000001,1208864883.9258797
ETH,1788469200,1788472680.0,2512.85,2512.6,2512.6,7.95988e-05,1.25e-05,893118.6147999999,1243843751.7241886
ETH,1788472800,1788476340.0,2497.15,2496.9,2497.02,3.20382e-05,1.25e-05,891946.4179999997,1330221458.2239888
ETH,1788476400,1788479880.0,2508.35,2508.4,2508.14,6.37923e-05,1.25e-05,893868.9619999998,1341501672.1978323
ETH,1788480000,1788483540.0,2502.45,2502.6,2502.6,-3.99584e-05,1.25e-05,898094.8951999994,1336422055.4388204
ETH,1788483600,1788487080.0,2507.05,2507.1,2507.39,-0.0001156581,1.25e-05,896577.9748,1318449531.2452493
ETH,1788487200,1788490740.0,2504.95,2504.9,2505.49,-0.0001955705,1.25e-05,897180.0309999998,1261699457.2302392
ETH,1788490800,1788494280.0,2506.15,2506.13,2506.53,-0.0001316561,1.25e-05,897655.7835999997,1259817648.2850204
ETH,1788494400,1788497880.0,2509.15,2509.2,2509.07,1.19566e-05,1.25e-05,897872.9552,1279479134.6315506
ETH,1788498000,1788501540.0,2510.15,2509.74,2509.94,5.57782e-05,1.25e-05,900035.3787999998,1274329043.7942007
ETH,1788501600,1788505140.0,2506.75,2506.7,2507.35,-0.0001116717,1.25e-05,902796.6751999995,1293659237.8547502
ETH,1788505200,1788508740.0,2504.25,2504.2,2504.64,-0.0001357481,1.25e-05,904106.7797999956,1286047147.1554213
ETH,1788508800,1788512340.0,2526.95,2526.8,2526.9,0.0,1.25e-05,913510.7175999992,1322522700.2590508
ETH,1788512400,1788515940.0,2521.45,2521.42,2521.51,-3.9659e-06,1.25e-05,920738.0240000006,1380590592.0055695
ETH,1788516000,1788519480.0,2525.95,2526.0,2525.82,3.16729e-05,1.25e-05,928850.3397999998,1376454838.807458
ETH,1788519600,1788523140.0,2522.65,2522.5,2522.7,0.0,1.25e-05,927760.1923999996,1363254485.96106
ETH,1788523200,1788526740.0,2452.95,2453.3,2454.05,-0.0004278641,1.25e-05,906694.7953999989,1704486695.6610098
ETH,1788526800,1788530340.0,2452.25,2452.2,2452.2,0.0,1.25e-05,923357.5713999995,1738488333.0721188
ETH,1788530400,1788533940.0,2442.25,2442.2,2443.17,-0.0003560947,1.25e-05,909616.2645999995,1720537386.0532403
ETH,1788534000,1788537540.0,2451.15,2451.2,2452.16,-0.0003914916,1.25e-05,898123.5239999997,1638737274.971899
ETH,1788537600,1788541140.0,2459.15,2458.8,2459.6,-0.0001626281,1.25e-05,899656.5008000004,1576168726.855379
ETH,1788541200,1788544740.0,2444.95,2445.4,2446.55,-0.0006335452,1.25e-05,900388.9633999994,1554855545.4445097
ETH,1788544800,1788548340.0,2450.55,2450.3,2450.94,-0.0001387223,1.25e-05,907136.4803999997,1551852249.2992592
ETH,1788548400,1788551880.0,2455.95,2456.0,2456.9,-0.0003663153,1.25e-05,906290.5059999997,1429713257.5395823
ETH,1788552000,1788555480.0,2451.05,2451.0,2451.61,-0.0002080266,1.25e-05,897747.2965999994,1425179694.5859895
ETH,1788555600,1788559080.0,2451.05,2451.1,2451.64,-0.0002202607,1.25e-05,900837.1666000001,1393965558.8996387
ETH,1788559200,1788562680.0,2450.75,2450.73,2451.13,-0.0001346318,1.25e-05,902550.9827999994,1293009924.6863215
ETH,1788562800,1788566340.0,2455.35,2455.4,2455.7,-0.0001221648,1.25e-05,904152.3173999995,1301149760.1073196
ETH,1788566400,1788569940.0,2451.85,2451.8,2452.65,-0.0003057917,1.25e-05,901881.5871999995,1301379206.4999814
ETH,1788570000,1788573540.0,2451.65,2451.67,2452.43,-0.0002976639,1.25e-05,901202.8221999998,1300787916.5908716
ETH,1788573600,1788577080.0,2452.25,2452.1,2453.01,-0.0002894403,1.25e-05,899814.0665999997,1302157009.7368603
ETH,1788577200,1788580680.0,2451.55,2451.6,2452.5,-0.0003669725,1.25e-05,899499.6393999999,1292353075.4728417
ETH,1788580800,1788584340.0,2449.75,2449.7,2450.4,-0.000244858,1.25e-05,898632.4315999995,1270409786.456001
ETH,1788584400,1788587940.0,2449.85,2449.76,2450.6,-0.0002856443,1.25e-05,898853.3417999995,1251263906.1391008
ETH,1788588000,1788591540.0,2453.25,2453.3,2453.81,-0.0002078401,1.25e-05,899998.959,1217311060.7096796
ETH,1788591600,1788595080.0,2456.75,2456.6,2457.3,-0.0002034754,1.25e-05,899886.6919999998,1194507573.9487505
ETH,1788595200,1788598680.0,2455.15,2455.24,2456.49,-0.0004477934,1.25e-05,897363.7829999998,1153639018.6681097
ETH,1788598800,1788602280.0,2457.75,2457.8,2458.57,-0.0003131902,1.25e-05,896210.3065999997,1092331823.5229907
ETH,1788602400,1788605880.0,2454.65,2454.7,2455.4,-0.0002850859,1.25e-05,896181.623,1057284467.0313797
ETH,1788606000,1788609480.0,2453.65,2453.7,2454.26,-0.0002281747,1.25e-05,895951.3384,1038039873.2468404
ETH,1788609600,1788613080.0,2458.95,2458.9,2459.32,-0.0001301173,1.25e-05,898408.5310000002,664399320.8669503
ETH,1788613200,1788616740.0,2453.05,2453.07,2453.9,-0.0003260117,1.25e-05,898399.5073999998,562780924.0755308
ETH,1788616800,1788620340.0,2457.35,2457.37,2458.21,-0.0003295081,1.25e-05,896674.7341999995,428593007.7846605
ETH,1788620400,1788623880.0,2458.55,2458.5,2459.18,-0.000235851,1.25e-05,896989.1270000001,361565243.33691025
ETH,1788624000,1788627540.0,2472.55,2472.4,2472.7,-4.04416e-05,1.25e-05,892282.8646000006,355281802.50003976
ETH,1788627600,1788631080.0,2479.95,2480.0,2480.28,-0.0001128905,1.25e-05,902134.0375999998,384444084.7238405
ETH,1788631200,1788634740.0,2480.25,2480.2,2480.59,-0.0001169077,1.25e-05,902891.3679999997,349899234.06619006
ETH,1788634800,1788638280.0,2476.65,2476.6,2477.03,-0.0001332241,1.25e-05,903156.6281999999,352558713.3463901
ETH,1788638400,1788641940.0,2477.55,2477.6,2478.2,-0.0002421112,1.25e-05,902660.6231999998,320055875.96195984
ETH,1788642000,1788645540.0,2489.75,2489.63,2489.9,-4.01623e-05,1.25e-05,907032.5769999997,339275124.0224095
ETH,1788645600,1788649080.0,2481.3,2481.44,2481.59,-5.64154e-05,1.25e-05,906858.7942,338922691.4336699
ETH,1788649200,1788652740.0,2480.75,2480.3,2480.65,2.0156e-05,1.25e-05,906841.2843999999,328558266.6521097
ETH,1788652800,1788656340.0,2489.35,2491.1,2492.0,-0.0010433387,1.25e-05,900792.0609999999,327898892.0469502
ETH,1788656400,1788659940.0,2504.65,2504.3,2504.9,-7.98435e-05,1.25e-05,904099.2506,378376844.6022997
ETH,1788660000,1788663480.0,2501.45,2501.5,2502.46,-0.0003836225,1.25e-05,901668.7027999996,389590117.5852499
ETH,1788663600,1788667140.0,2509.15,2508.9,2509.3,-3.98518e-05,1.25e-05,895397.6125999999,438581779.6332298
ETH,1788667200,1788670680.0,2503.95,2503.9,2504.15,-5.99006e-05,1.25e-05,895885.2934,446234702.07004
ETH,1788670800,1788674340.0,2512.45,2512.2,2512.77,-0.0001074511,1.25e-05,903528.1574000003,507789024.0248995
ETH,1788674400,1788677880.0,2506.35,2506.33,2506.3,0.0,1.25e-05,905630.3864,521982082.0159002
ETH,1788678000,1788681480.0,2496.75,2496.7,2497.15,-0.0001401598,1.25e-05,901415.2729999997,543022434.029101
ETH,1788681600,1788685140.0,2494.55,2494.5,2495.1,-0.0002003928,1.25e-05,901481.3384,544894038.3554293
ETH,1788685200,1788688680.0,2498.95,2498.69,2498.84,2.40111e-05,1.25e-05,908770.2551999995,578261625.2651496
ETH,1788688800,1788692340.0,2501.75,2501.52,2501.6,3.99744e-05,1.25e-05,916831.4245999998,596733334.7936711
ETH,1788692400,1788695880.0,2501.25,2501.2,2501.33,-1.19936e-05,1.25e-05,918105.5469999999,601441360.5435295
ETH,1788696000,1788699480.0,2500.25,2500.3,2500.3,0.0,1.25e-05,920822.3325999998,603332056.5623198
ETH,1788699600,1788703140.0,2493.85,2493.9,2494.1,-8.01892e-05,1.25e-05,919868.7695999999,606547277.1771098
ETH,1788703200,1788706740.0,2478.75,2478.7,2478.81,-4.0342e-06,1.25e-05,917350.1014,644075217.2901978
ETH,1788706800,1788710340.0,2479.25,2479.3,2479.98,-0.0002741958,1.25e-05,915471.6477999999,651236127.7562205
ETH,1788710400,1788713940.0,2483.45,2483.2,2483.2,5.63789e-05,1.25e-05,923521.9434000002,621593994.0914806
ETH,1788714000,1788717540.0,2491.25,2491.5,2491.5,-8.02729e-05,1.25e-05,928777.4271999997,591980149.3402799
ETH,1788717600,1788721080.0,2493.95,2493.94,2493.9,0.0,1.25e-05,929670.9797999999,601550580.4122496
ETH,1788721200,1788724680.0,2490.55,2490.3,2490.25,0.0,1.25e-05,926469.6440000006,603550275.9450405
ETH,1788724800,1788728280.0,2498.95,2498.9,2498.44,0.0001841149,1.25e-05,928965.5522000005,606877201.3086808
ETH,1788728400,1788731940.0,2507.25,2507.3,2507.38,-3.19058e-05,1.25e-05,927349.6167999994,620738768.4966182
ETH,1788732000,1788735540.0,2507.65,2507.7,2508.1,-0.0001594833,1.25e-05,924573.7989999998,646490817.0872091
ETH,1788735600,1788739140.0,2514.85,2514.9,2514.89,0.0,1.25e-05,922011.7169999991,681317734.39652
ETH,1788739200,1788742740.0,2510.75,2510.7,2510.36,0.0001354387,1.25e-05,943474.7219999995,721856809.8672391
ETH,1788742800,1788746280.0,2505.45,2505.4,2505.0,0.0001596806,1.25e-05,955401.3700000007,704216662.0361501
ETH,1788746400,1788749940.0,2511.75,2511.8,2511.22,0.0001911422,1.25e-05,956872.3560000004,741457582.1324703
ETH,1788750000,1788753480.0,2500.25,2500.3,2500.09,4.39984e-05,1.25e-05,956716.6336000001,716255520.2509401
ETH,1788753600,1788757140.0,2498.05,2498.1,2498.2,-4.00288e-05,1.25e-05,956946.9101999999,726583762.8802404
ETH,1788757200,1788760680.0,2505.45,2505.1,2504.96,0.0001397228,1.25e-05,957375.1001999995,674215174.0250797
ETH,1788760800,1788764280.0,2499.65,2499.3,2499.3,0.0001200336,1.25e-05,960405.5417999997,675081213.93045
ETH,1788764400,1788767940.0,2488.3,2488.3,2488.67,-0.0001084917,1.25e-05,965749.9680000005,711445922.0457196
ETH,1788768000,1788771540.0,2490.85,2490.9,2491.6,-0.0001565259,1.25e-05,967716.5008,716750647.6437315
ETH,1788771600,1788775080.0,2485.95,2486.0,2486.78,-0.0003136586,1.25e-05,966613.9693999991,692306714.0059712
ETH,1788775200,1788778740.0,2488.45,2488.4,2488.9,-0.0001607136,1.25e-05,968399.7735999996,686775976.7305596
ETH,1788778800,1788782340.0,2489.55,2489.32,2489.84,-9.63917e-05,1.25e-05,972010.5979999998,703783799.2374202
ETH,1788782400,1788785940.0,2507.15,2507.2,2506.82,0.0001116953,1.25e-05,980814.1799999994,719665985.9607512
ETH,1788786000,1788789540.0,2499.35,2499.1,2499.0,0.000120048,1.25e-05,982010.2589999991,727669974.4479996
ETH,1788789600,1788793140.0,2489.95,2489.93,2490.4,-0.0001606168,1.25e-05,970900.6705999995,752126786.3690393
ETH,1788793200,1788796680.0,2469.45,2469.4,2470.28,-0.0003157537,1.25e-05,963824.3594000004,812248200.1673298
ETH,1788796800,1788800280.0,2480.85,2480.9,2481.62,-0.0002901331,1.25e-05,963684.6059999989,810500491.4841307
ETH,1788800400,1788803940.0,2494.05,2493.6,2494.23,0.0,1.25e-05,973628.7742000022,841469425.2983818
ETH,1788804000,1788807540.0,2491.25,2490.93,2491.74,-0.0001765834,1.25e-05,974589.6637999974,848393882.4491113
ETH,1788807600,1788811140.0,2494.45,2494.43,2495.24,-0.0002965647,1.25e-05,974116.6682000018,852934911.135173
ETH,1788811200,1788814680.0,2494.35,2494.3,2495.0,-0.000240481,1.25e-05,976801.2388000016,867864383.6312007
ETH,1788814800,1788818340.0,2491.05,2491.1,2492.23,-0.0004534092,1.25e-05,972821.0809999999,839688640.3027796
ETH,1788818400,1788821940.0,2482.05,2482.0,2482.8,-0.0002497181,1.25e-05,975694.4259999999,823014680.8320608
ETH,1788822000,1788825540.0,2490.45,2490.41,2491.27,-0.0003090793,1.25e-05,973768.0273999996,788006933.5496991
ETH,1788825600,1788829140.0,2493.75,2494.0,2494.85,-0.000420867,1.25e-05,972640.1935999999,740262388.3286202
ETH,1788829200,1788832680.0,2501.95,2501.94,2502.4,-0.0001598465,1.25e-05,976626.1154,721985345.8046196
ETH,1788832800,1788836280.0,2485.35,2485.3,2486.1,-0.0002453642,1.25e-05,974879.5307999998,681455259.2042994
HYPE,1785574800,1785578280.0,52.1415,52.14,52.14,1.91791e-05,1.25e-05,22527576.200000018,317402233.42330027
HYPE,1785578400,1785581940.0,52.0795,52.071,52.078,0.0,1.25e-05,22503437.140000015,314234068.5074108
HYPE,1785582000,1785582600.0,52.0645,52.065,52.077,-0.000230428,1.25e-05,22502107.10000005,314214161.22997075
HYPE,1785585600,,,,,,,,
HYPE,1785589200,1785592680.0,52.2115,52.211,52.2251,-0.0002470077,1.25e-05,22471988.200000007,301601415.32600033
HYPE,1785592800,1785596280.0,52.2995,52.2975,52.317,-0.0001911425,1.25e-05,22490169.239999995,282245642.7824999
HYPE,1785596400,1785599880.0,52.4295,52.429,52.4505,-0.0003908447,1.0982e-05,22538109.22000002,270443835.63655967
HYPE,1785600000,1785603540.0,52.4755,52.4739,52.5,-0.0004285714,1.25e-05,22576020.760000013,239594544.22704044
HYPE,1785603600,1785606360.0,52.0395,52.035,52.045,-9.60707e-05,1.25e-05,22547616.72,234877379.1873001
HYPE,1785607200,1785610680.0,52.0945,52.089,52.093,1.91964e-05,1.25e-05,22555875.24000002,223595323.2597298
HYPE,1785610800,1785614280.0,52.0435,52.051,52.062,-0.0001843955,1.25e-05,22617332.46000003,192073468.10710967
HYPE,1785614400,1785614640.0,52.058,52.053,52.06,0.0,1.25e-05,22621125.900000002,193915471.09259024
HYPE,1785618000,,,,,,,,
HYPE,1785621600,,,,,,,,
HYPE,1785625200,,,,,,,,
HYPE,1785628800,,,,,,,,
HYPE,1785632400,1785633780.0,52.4375,52.46,52.4605,-0.0004288941,1.25e-05,22742095.820000008,147341528.96342993
HYPE,1785636000,,,,,,,,
HYPE,1785639600,,,,,,,,
HYPE,1785643200,,,,,,,,
HYPE,1785646800,1785649620.0,52.4475,52.4569,52.4685,-0.0003907106,1.25e-05,22742475.520000007,146353827.07535017
HYPE,1785650400,,,,,,,,
HYPE,1785654000,,,,,,,,
HYPE,1785657600,1785661140.0,51.9945,51.994,52.014,-0.0001461145,1.25e-05,22796002.16000002,134660169.21965018
HYPE,1785661200,1785664740.0,51.7755,51.777,51.778,-3.86264e-05,1.25e-05,22848075.740000006,133871509.54849984
HYPE,1785664800,1785668340.0,51.4675,51.467,51.488,-0.0002466594,1.25e-05,22826290.499999993,158669709.89579022
HYPE,1785668400,1785671880.0,51.2445,51.246,51.249,-7.80503e-05,1.25e-05,22838403.659999974,161439062.15826023
HYPE,1785672000,1785675480.0,51.4005,51.411,51.437,-0.000680444,1.25e-05,22885786.200000007,162698909.01780006
HYPE,1785675600,1785679140.0,51.6225,51.626,51.6424,-0.0003756603,1.01301e-05,22931207.46000002,160337876.00767007
HYPE,1785679200,1785682740.0,51.3045,51.305,51.334,-0.0005649277,-8.8998e-06,22955878.800000027,159445219.26919007
HYPE,1785682800,1785686280.0,51.3005,51.301,51.3197,-0.0003643825,9.7128e-06,22999178.60000002,157512736.56282005
HYPE,1785686400,1785689880.0,52.1685,52.175,52.1985,-0.0005651503,-7.2885e-06,23083163.880000003,166589176.32488993
HYPE,1785690000,1785693540.0,52.1995,52.199,52.218,-0.0001072427,2.473e-07,23048246.920000006,167681595.34187016
HYPE,1785693600,1785697140.0,52.5165,52.517,52.5465,-0.0004776722,1.25e-05,23038940.220000032,158723534.58309048
HYPE,1785697200,1785700680.0,52.6945,52.685,52.713,-0.0003016334,6.561e-06,23021948.3,158112607.65412962
HYPE,1785700800,1785704340.0,52.5425,52.557,52.5675,-0.0004299234,1.25e-05,23020590.420000013,158604448.9176304
HYPE,1785704400,1785706560.0,52.8705,52.87,52.8745,-3.78254e-05,1.25e-05,22950326.119999997,162360746.42961994
HYPE,1785708000,,,,,,,,
HYPE,1785711600,,,,,,,,
HYPE,1785715200,,,,,,,,
HYPE,1785718800,1785720300.0,52.4155,52.411,52.425,-0.000152599,1.25e-05,22887414.420000006,178359282.27704003
HYPE,1785722400,,,,,,,,
HYPE,1785726000,,,,,,,,
HYPE,1785729600,,,,,,,,
HYPE,1785733200,1785736260.0,52.5245,52.526,52.548,-0.0004262769,1.25e-05,22910106.819999997,171607846.25289008
HYPE,1785736800,,,,,,,,
HYPE,1785740400,1785740760.0,52.2605,52.263,52.287,-0.0004972555,9.6741e-06,22876910.480000004,175490937.99698016
HYPE,1785744000,,,,,,,,
HYPE,1785747600,,,,,,,,
HYPE,1785751200,,,,,,,,
HYPE,1785754800,,,,,,,,
HYPE,1785758400,,,,,,,,
HYPE,1785762000,,,,,,,,
HYPE,1785765600,,,,,,,,
HYPE,1785769200,,,,,,,,
HYPE,1785772800,,,,,,,,
HYPE,1785776400,,,,,,,,
HYPE,1785780000,,,,,,,,
HYPE,1785783600,,,,,,,,
HYPE,1785787200,,,,,,,,
HYPE,1785790800,,,,,,,,
HYPE,1785794400,,,,,,,,
HYPE,1785798000,,,,,,,,
HYPE,1785801600,,,,,,,,
HYPE,1785805200,,,,,,,,
HYPE,1785808800,,,,,,,,
HYPE,1785812400,,,,,,,,
HYPE,1785816000,,,,,,,,
HYPE,1785819600,,,,,,,,
HYPE,1785823200,,,,,,,,
HYPE,1785826800,,,,,,,,
HYPE,1785830400,,,,,,,,
HYPE,1785834000,,,,,,,,
HYPE,1785837600,,,,,,,,
HYPE,1785841200,,,,,,,,
HYPE,1785844800,,,,,,,,
HYPE,1785848400,,,,,,,,
HYPE,1785852000,,,,,,,,
HYPE,1785855600,,,,,,,,
HYPE,1785859200,,,,,,,,
HYPE,1785862800,,,,,,,,
HYPE,1785866400,1785869880.0,55.4095,55.409,55.4322,-0.0004004892,1.25e-05,22448284.640000023,203118535.36349007
HYPE,1785870000,1785873540.0,55.5185,55.516,55.541,-0.0003961038,1.1857e-05,22459696.90000002,203533215.01651016
HYPE,1785873600,1785874860.0,55.3445,55.358,55.3715,-0.0004785856,9.2361e-06,22483007.440000016,205493296.45341003
HYPE,1785877200,1785880740.0,55.1885,55.188,55.205,-0.0002898288,1.25e-05,22421483.52000002,207028984.79029995
HYPE,1785880800,1785884340.0,55.1235,55.123,55.125,-1.81406e-05,1.25e-05,22409663.400000017,208855049.02247038
HYPE,1785884400,1785887940.0,55.0155,55.015,55.039,-0.0003252239,1.25e-05,22408108.040000036,208864430.77797025
HYPE,1785888000,1785891480.0,54.7075,54.7091,54.735,-0.0004841509,3.9036e-06,22360530.860000007,212420140.83161968
HYPE,1785891600,1785895140.0,55.2895,55.29,55.316,-0.0004049461,1.25e-05,22334478.680000003,213775695.06367004
HYPE,1785895200,1785898740.0,56.3865,56.36,56.389,-3.54679e-05,1.25e-05,22210335.479999997,228637503.9449001
HYPE,1785898800,1785902340.0,55.9805,55.972,55.977,5.35934e-05,1.25e-05,22155604.66000002,234950927.2322698
HYPE,1785902400,1785905880.0,56.2465,56.249,56.2565,-0.0001030992,1.25e-05,22165509.580000024,233298677.96757036
HYPE,1785906000,1785909540.0,56.9185,56.917,56.9325,-0.0002195582,1.25e-05,22108133.200000055,247197863.29737958
HYPE,1785909600,1785913140.0,57.022,57.026,57.0435,-0.0003453505,1.25e-05,22078778.400000047,256094070.7605302
HYPE,1785913200,1785916740.0,56.9455,56.954,57.0015,-0.0009736586,2.536e-06,21991449.239999995,256548037.0243305
HYPE,1785916800,1785920340.0,57.487,57.483,57.516,-0.0002955699,-1.7781e-06,21945941.219999988,273954600.6952902
HYPE,1785920400,1785923880.0,57.2205,57.2135,57.258,-0.0006461979,-1.44652e-05,21950265.979999997,277241023.993149
HYPE,1785924000,1785927540.0,57.3385,57.3385,57.377,-0.0006622863,5.677e-06,21965447.020000003,270646923.192201
HYPE,1785927600,1785931140.0,56.8875,56.8919,56.9215,-0.0005024464,-8.5983e-06,21907337.560000066,273088912.0323386
HYPE,1785931200,1785934740.0,57.0545,57.045,57.0765,-0.0003766874,-8.1764e-06,21888711.940000024,263178282.9884506
HYPE,1785934800,1785938340.0,57.1765,57.181,57.2107,-0.0005663276,3.8829e-06,21796586.120000027,256658365.4989598
HYPE,1785938400,1785941940.0,57.3405,57.343,57.3815,-0.0006814043,-9.1798e-06,21810171.92000001,259747875.67589983
HYPE,1785942000,1785945540.0,57.0175,57.017,57.0545,-0.0006397392,-1.41088e-05,21812293.10000002,259886541.5060894
HYPE,1785945600,1785949140.0,57.4935,57.493,57.5221,-0.0004885079,1.24811e-05,21833354.360000037,270483406.09776837
HYPE,1785949200,1785952740.0,57.7255,57.726,57.733,-0.0001212478,1.25e-05,21891532.96000001,276483618.81939876
HYPE,1785952800,1785956280.0,57.2215,57.222,57.2531,-0.0004698436,5.3827e-06,21863861.340000033,278300611.4597297
HYPE,1785956400,1785959940.0,57.2265,57.239,57.271,-0.0007682771,-4.0853e-06,21797614.820000026,277138942.78667104
HYPE,1785960000,1785963480.0,57.1705,57.1656,57.1955,-0.0004283554,1.2024e-06,21741505.420000013,284914236.69673026
HYPE,1785963600,1785967080.0,56.836,56.839,56.881,-0.0006610292,-9.6145e-06,21709887.459999993,284965857.1061589
HYPE,1785967200,1785970740.0,56.7115,56.711,56.74,-0.0004917166,-1.23443e-05,21670772.620000035,285259978.48247075
HYPE,1785970800,1785974340.0,56.8985,56.899,56.938,-0.0006849556,-9.7366e-06,21635517.42,286821164.47083
HYPE,1785974400,1785977880.0,56.9145,56.91,56.933,-0.0002423902,7.515e-07,21631395.999999993,284071082.8223401
HYPE,1785978000,1785981480.0,56.4745,56.474,56.502,-0.0004778592,-7.9321e-06,21609716.419999994,283344033.88430965
HYPE,1785981600,1785985080.0,56.1255,56.126,56.1555,-0.000525327,4.7207e-06,21598116.060000017,273704120.07800055
HYPE,1785985200,1785988680.0,56.2475,56.236,56.257,0.0,1.25e-05,21606144.739999983,270095543.6196304
HYPE,1785988800,1785992280.0,56.3495,56.35,56.3625,-0.0002022621,2.0557e-06,21598319.05999999,269220175.58774
HYPE,1785992400,1785995940.0,56.4015,56.401,56.417,-0.0002658773,1.25e-05,21571246.920000017,255897934.1533801
HYPE,1785996000,1785999540.0,56.1135,56.111,56.097,0.0001657843,1.25e-05,21570059.460000034,249038871.66860995
